text,emotion
بخش بزرگی از جهان سیاست-رسانه از ما میخواست باور کنیم که خشونت نه هزاران زندگیای که توسط سیاست نابود و به بدبختی کشانده شد بلکه آن چندتا خودروییست که سوزانده شد. اگر فکر میکنی که گرافیتی روی یک بنای تاریخی بدتر از ناتوانی در تامین زندگی و غذاست پس هرگز فقر را تجربه نکردهای.,sadness
غم زمانه خورم یا فراق یار کشم ... #سعدی,sadness
میدان جوانان سابق واسه من کنار اون روند اصلی فیلم یه حال خیلی شخصی داشت. هی یادم میومد که ای وای سر این جشن خاتمی کجا بودم سر دادگاهای کرباسچی چقدر بحث میکردیم. روزی که حجاریان ترورشد و خبرای ترسناک میپیچید. کلی ازتیترها رو حتی یادم بود. و دلتنگی دوستایی که برای همیشه رفتن.,sadness
ولدزنا شاخ و دم نداره که داره؟؟؟؟,anger
نمیدونم چرا ولی وقتی با کسی شروع ب صحبت میکنم اولین چیزی ک بهش دقت میکنم دندونای اون آدمه واگرنقض داشته باشن اعصابم خردمیشه,anger
مارا نـبـود غـم ازپی بـود و نبود حسرت چه کشم زیان نمودم یاسود امروز گذشـت و نیز فـردا گـذرد خوش باش دمی که دیر میگردد زود #اقابزرگ,sadness
⁠⁣⁣ خبر خوب پروژه تهیه غذای گرم برای شب سال نو کارتنخوابها به مبلغ هدف رسید و موفق شد. این میسر نبود جز به همراهی پر مهر و حمایت سخاوتمندانه شما لطفا با #ریتوییت سایر حامیان مهربان را نیز از این خبر خوش آگاه کنید. سالی گرم و پر از شادی را برایتان آرزومندیم,happiness
صدا و سیما باید به علاوه اینهمه آمار و ارقام توسعه در ۴۰ سالگی انقلاب این فیلم از حضور آقای نوبخت در کرمان را هم نشون بده تا مسئولان هوا براشون نداره که اوضاع مملکت در حد اعلاست!!!,sadness
вє нαρρу уσυ ηєνєя кησω нσω мυ¢н тιмє уσυ нανє ℓєƒт شاد باش... هیچ وقت نمیدونے چہ قدر فرصت باقے موندہ,happiness
خیلی جالبه ۳۰۰ فالور دارم زحمت لایکا هم افتاده گردن خودم خودم تویتامو لایک میکنم میترسم از چن وخت دیگه خودم واسه خودم منشن بدم,fear
خوب میشی تو این روزهای عزیز از خدا میخاد همه مریضارو شفا بده منم ازش بدم میاد …,hate
من نمیدونم شماها از کجا خرید میکنید که این قیمتا براتون عجیبه. من همین الان از خرید اومدم.دو کیلو پرتقال خریدم چهارده تومن. دوکیلو سیب زمینی ده تومن. پیاز هم کیلویی چهارو هفتصد. تازه از جایی گرفتم که مناسبتر میداد.,surprise
خداوند متعال هیچ #جوان #مجرد ی را ساعت یک بامداد به صورت ناگهانی #گشنه نفرمایند! حقیقتا متاثر کننده است,sadness
آن عشق که در پرده بماند به چه ارزد؟ عشق است و همین لذت اظهار و دگر هیچ,happiness
بعد ماجرای امروز پیام امیرکبیر و حال بچههای سازمان فضایی، گشتم دنبال پروژهای که فکر میکردم منم درش سهیمم و موفقیتش برام مهم بوده. یاد روزی افتادم که پل طبیعت افتتاح شد. اون روز نقطه عطف خدمتم بود چون اولین پروژهای بود که صفرتاصد درگیرش بودم، لبریز از حس غرور و موفقیت .. …,happiness
بیشتر درسها و واحدهایی که در دانشگاههای ایران پاس کردیم نه به درد دنیا میخوره نه آخرت. وقت تلف کردنه و این وقت تلف کردنها رو اگر رو هم جمع کنیم، کلی کار مفید میشد انجام داد. خوش به حال اون کسی که سلف استادی کرد و از اول دانشگاه نرفت.,sadness
بدبختی ما از آنجا شروع شد که لکۀ روی پیشانی از محتوای درون پیشانی بسیار با ارزشتر شد !!,sadness
امروز تو خیابون با چند نفر دعوا کردم و بر خشم شهر افزودم^__^ ولی واقعا نمیدونم این خشم مزمن از کجا نشات میگیره که دوستم هر وقت حس میکرد قراره عصبانی بشم منو از محل دور میکردD:,anger
امروز رفتم فیلم مارموز رو تو سینما دیدم، توقع لحظات خنده دار بیشتری ازش داشتم، در کل بیشتر اعصابم خورد شد و نپسندیدمش,anger
اینجا نه یه جای دور افتادس، نه تو یه کشور دیگس، این نه یه عکس برتر ساله، نه سوژه خبری یه خبرنگار.. اینجا یه روستا نزدیک همین شهر ری خودمونه که بچه هاش نه مدرسه میرن، نه تفریح دارن، نه بهداشت دارن، نه آب سالم.. عکاس: #کبیر_آباد,sadness
تیر ۷۸ #سحابی به جمع دانشجویان رفت و گفت كه بنشینید خواستههایتان را بنویسید ولی بیرون نروید، چون میخواهند شما را بزنند. بچهها عصبانی بودند و حتی هو كردند و گفتند كی تو را مامور كرده!جواب داد ۵۰ سال تجربهام مرا مامور كرده و آمدهام بگویم نگذارید خشم به شما غلبه كند...,anger
میخوام بگم تکتکمون، حتی مامان و بابام، حتی بابابزرگم، خالهزادههام، خاطرههای ترسناک ماورایی از خونمون داشتن. :)),fear
میدونم خودتون میدونید. ولی عجب بارونیه! :)),surprise
حیرت کردم از اینهمه بی رحمی وای بر شما که به جوان مردم حمله کردید ?,sadness
این جوان بر روی دوربین خود متمرکز بوده و لحظه آخر متوجه نزدیک شدن قطار میشود و هنگام فرار لباس وی به قطار گیر میکند. بررسیهای اولیه نشان میدهد سرعت قطار در لحظه ورود به حریم ایستگاه بیش از حد مجاز و قانونی بوده و علیرغم اینکه امکان توقف داشته است متاسفانه ترمز نکرده است.,sadness
ما امشب یلدا گرفتیم. یلدای همهتون مبارک امیدوارم روزی برسه همگی با دلای شاد، بدون غم و غصه همچین شبای عزیزی، کنار دوست داشتنیهامون شادی کنیم کشور و مردممون اونقدر حالشون خوب باشه که وقتی شادی، عذاب وجدان ناراحتی بقیه رو نداشته باشیم,happiness
"این روزا زیاد حال حوصله ندارم و چیزی که ماجرا رو بدتر می کنه هر بار دوستان(تاکید می کنم دوست)برنامه میذارن یا می خوان بیان اصل مطلب و میگم,حوصله ندارم .شاید باید از دروغ مصلحتی یا همون محترمانه پیچوندن استفاده کنم,ولی حتی اگه کمترم ناراحت بشن بازم دروغ به رفیق حس گوهی به آدم میده",sadness
